"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium a Obchodní akademie Pelhřimov","Matematika","SOŠ ekonomické","Didaktický test",5,2,"21.7","25.9","6.5"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Matematika","SOŠ ekonomické","Didaktický test",7,1,"14.8","38.7","17.7"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Matematika","SOŠ ekonomické","Didaktický test",8,3,"43.5","42.5","22.0"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Matematika","SOŠ ekonomické","Didaktický test",15,1,"22.1","56.0","16.4"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Matematika","SOŠ hotelové a podnikatelské","Didaktický test",6,2,"12.8","43.2","19.0"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Matematika","SOŠ hotelové a podnikatelské","Didaktický test",16,1,"55.2","48.5","15.4"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Matematika","SOŠ hotelové a podnikatelské","Didaktický test",8,5,"33.3","21.4","11.4"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Matematika","SOŠ pedagogické a humanitní","Didaktický test",4,2,"13.5","18.9","16.4"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Matematika","SOŠ pedagogické a humanitní","Didaktický test",2,1,"16.7","20.8","14.1"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Matematika","SOŠ technické 1","Didaktický test",9,2,"27.8","39.6","17.0"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Matematika","SOŠ technické 1","Didaktický test",4,0,"42.9","61.6","12.8"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Matematika","SOŠ technické 1","Didaktický test",16,2,"85.0","49.1","18.4"
"Střední škola průmyslová. technická a automobilní Jihlava","Matematika","SOŠ technické 1","Didaktický test",76,2,"61.4","61.3","17.8"
"Střední škola stavební Třebíč","Matematika","SOŠ technické 1","Didaktický test",15,2,"53.1","45.3","20.7"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Matematika","SOŠ technické 1","Didaktický test",36,1,"53.3","62.6","18.2"
"Střední škola stavební Jihlava","Matematika","SOŠ technické 1","Didaktický test",12,5,"33.3","31.5","23.1"
"Střední průmyslová škola Třebíč","Matematika","SOŠ technické 1","Didaktický test",56,7,"56.0","45.7","19.3"
"Střední odborná škola Nové Město na Moravě","Matematika","SOŠ technické 2","Didaktický test",5,3,"35.7","18.2","9.8"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Matematika","SOŠ umělecké","Didaktický test",7,5,"27.6","11.4","11.4"
"Česká zemědělská akademie v Humpolci. střední škola","Matematika","SOŠ zemědělské","Didaktický test",13,9,"26.9","17.9","10.9"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Matematika","SOŠ zemědělské","Didaktický test",10,5,"21.7","37.1","26.2"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Matematika","SOU ostatní","Didaktický test",5,1,"45.5","29.5","8.9"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Matematika","SOU technické","Didaktický test",4,0,"29.2","50.7","7.4"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Matematika","SOU technické","Didaktický test",10,3,"36.1","25.6","8.7"
"Střední škola průmyslová. technická a automobilní Jihlava","Matematika","SOU technické","Didaktický test",25,2,"57.4","44.2","12.9"
"Střední škola řemesel a služeb Moravské Budějovice","Matematika","SOU technické","Didaktický test",3,2,"28.6","17.2","10.3"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Matematika","SOU technické","Didaktický test",20,9,"62.9","26.0","11.9"
"Střední průmyslová škola Třebíč","Matematika","SOU technické","Didaktický test",7,5,"38.1","14.5","13.6"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 4 leté","Didaktický test",7,0,"29.2","80.7","5.0"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 8 leté","Didaktický test",7,0,"36.8","70.1","11.6"
"Střední škola průmyslová. technická a automobilní Jihlava","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",5,3,"33.3","13.4","5.4"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",3,0,"17.4","70.4","5.6"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Didaktický test",3,0,"37.5","25.7","2.2"
"Střední odborná škola sociální u Matky Boží Jihlava","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",7,2,"17.8","36.5","14.6"
"Manažerská akademie - střední odborná škola. s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",4,0,"20.0","34.5","8.8"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",7,0,"18.9","52.6","4.3"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",2,2,"19.2","12.7","2.2"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",4,0,"20.8","66.8","7.7"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Německý jazyk","SOŠ zdravotnické","Didaktický test",9,1,"32.1","40.8","16.5"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 4 leté","Písemná práce",7,0,"29.2","77.2","8.8"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 8 leté","Písemná práce",7,0,"36.8","81.1","4.7"
"Střední škola průmyslová. technická a automobilní Jihlava","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",5,0,"33.3","27.5","9.0"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",3,0,"17.4","56.1","14.7"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Písemná práce",3,1,"37.5","27.5","12.7"
"Střední odborná škola sociální u Matky Boží Jihlava","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",7,1,"17.8","51.7","16.5"
"Manažerská akademie - střední odborná škola. s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",4,0,"20.0","28.0","2.3"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",7,1,"18.9","38.3","12.2"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",2,0,"19.2","29.3","13.7"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",4,0,"20.8","41.1","5.3"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Německý jazyk","SOŠ zdravotnické","Písemná práce",9,1,"32.1","31.1","18.2"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",7,0,"29.2","63.4","15.1"
"Katolické gymnázium Třebíč","Německý jazyk","Gymnázium 8 leté","Ústní zkouška",7,0,"36.8","64.8","13.8"
"Střední škola průmyslová. technická a automobilní Jihlava","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,0,"33.3","34.7","14.6"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,0,"17.4","31.5","6.5"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",3,0,"37.5","29.1","6.8"
"Střední odborná škola sociální u Matky Boží Jihlava","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",7,0,"17.8","47.0","14.0"
"Manažerská akademie - střední odborná škola. s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",4,0,"20.0","47.1","10.0"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",7,0,"18.9","32.2","7.5"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",2,0,"19.2","29.1","18.1"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",4,0,"20.8","51.9","20.4"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Německý jazyk","SOŠ zdravotnické","Ústní zkouška",9,0,"32.1","23.3","14.6"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Ruský jazyk","Gymnázium 8 leté","Didaktický test",4,0,"19.0","53.7","8.6"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Ruský jazyk","SOU ostatní (nástavby)","Didaktický test",5,3,"33.3","12.8","14.8"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Ruský jazyk","SOŠ pedagogické a humanitní","Didaktický test",11,1,"46.7","22.7","6.2"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Ruský jazyk","Gymnázium 8 leté","Písemná práce",4,0,"19.0","78.0","3.5"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Ruský jazyk","SOU ostatní (nástavby)","Písemná práce",5,1,"33.3","28.5","15.4"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Ruský jazyk","SOŠ pedagogické a humanitní","Písemná práce",11,1,"46.7","33.6","14.8"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Ruský jazyk","Gymnázium 8 leté","Ústní zkouška",4,0,"19.0","49.2","18.2"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Ruský jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,0,"33.3","24.1","10.7"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Ruský jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",11,0,"46.7","27.2","7.6"
