"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium. Sušice. Fr. Procházky 324","Matematika","Gymnázium 8 leté","Didaktický test",19,0,"70.4","54.5","18.0"
"Sportovní gymnázium. Plzeň. Táborská 28","Matematika","Gymnázium 8 leté","Didaktický test",14,4,"60.0","35.0","18.3"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Matematika","Gymnázium 8 leté","Didaktický test",23,0,"43.6","76.6","14.2"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Matematika","Gymnázium 8 leté","Didaktický test",19,1,"57.6","63.8","23.0"
"Gymnázium. Plzeň. Mikulášské nám. 23","Matematika","Gymnázium 8 leté","Didaktický test",18,1,"58.1","78.4","20.2"
"Církevní gymnázium Plzeň","Matematika","Gymnázium 8 leté","Didaktický test",22,0,"64.7","82.7","13.6"
"Gymnázium a Střední odborná škola. Plasy","Matematika","Gymnázium 8 leté","Didaktický test",13,0,"65.0","80.9","13.1"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Matematika","Gymnázium 8 leté","Didaktický test",9,0,"41.7","83.3","13.3"
"Gymnázium. Stříbro. Soběslavova 1426","Matematika","Gymnázium 8 leté","Didaktický test",10,2,"38.5","57.5","21.4"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Matematika","Lyceum","Didaktický test",13,0,"68.2","81.1","14.5"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Matematika","Lyceum","Didaktický test",5,0,"15.6","68.8","11.5"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Matematika","Lyceum","Didaktický test",16,2,"55.2","43.9","18.9"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Matematika","Lyceum","Didaktický test",4,2,"15.4","29.5","18.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Matematika","Lyceum","Didaktický test",3,1,"14.3","25.0","9.0"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Matematika","SOU ostatní (nástavby)","Didaktický test",5,3,"15.2","20.2","14.7"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Matematika","SOU ostatní (nástavby)","Didaktický test",7,6,"29.6","8.5","12.7"
"Střední škola. Rokycany. Jeřabinová 96/III","Matematika","SOU ostatní (nástavby)","Didaktický test",2,1,"31.3","19.2","17.0"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Matematika","SOU ostatní (nástavby)","Didaktický test",6,5,"69.2","12.1","8.9"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Matematika","SOU ostatní (nástavby)","Didaktický test",10,9,"34.3","11.3","13.1"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Matematika","SOU technické (nástavby)","Didaktický test",15,4,"94.1","29.0","12.5"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Matematika","SOU technické (nástavby)","Didaktický test",13,6,"52.9","23.5","12.1"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Matematika","SOŠ ekonomické","Didaktický test",4,4,"21.1","9.3","6.8"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Matematika","SOŠ ekonomické","Didaktický test",7,3,"15.2","39.8","19.4"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Matematika","SOŠ ekonomické","Didaktický test",9,3,"7.8","25.4","17.3"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Matematika","SOŠ hotelové a podnikatelské","Didaktický test",6,1,"19.0","40.6","18.4"
"Církevní střední odborná škola Spálené Poříčí","Matematika","SOŠ pedagogické a humanitní","Didaktický test",2,2,"42.9","3.0","9.9"
"Střední škola. Kralovice. nám. Osvobození 32","Matematika","SOŠ pedagogické a humanitní","Didaktický test",3,3,"31.6","9.9","7.6"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Matematika","SOŠ pedagogické a humanitní","Didaktický test",5,2,"24.0","21.7","6.7"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Matematika","SOŠ pedagogické a humanitní","Didaktický test",7,3,"13.0","29.9","21.0"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Matematika","SOŠ technické 1","Didaktický test",11,2,"43.3","45.8","18.6"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Matematika","SOŠ technické 1","Didaktický test",4,0,"45.5","40.3","7.7"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Matematika","SOŠ technické 1","Didaktický test",7,3,"14.3","39.4","23.6"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Matematika","SOŠ technické 1","Didaktický test",51,5,"43.6","53.9","19.2"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Matematika","SOŠ technické 1","Didaktický test",33,6,"65.4","43.8","22.1"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Matematika","SOŠ technické 1","Didaktický test",6,0,"37.5","36.7","7.9"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Matematika","SOŠ technické 1","Didaktický test",5,0,"30.8","57.2","17.1"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Matematika","SOŠ technické 1","Didaktický test",28,1,"51.6","55.1","14.2"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Matematika","SOŠ technické 2","Didaktický test",13,8,"33.9","22.9","15.5"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Matematika","SOŠ technické 2","Didaktický test",10,2,"64.7","55.1","20.2"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Matematika","SOŠ zdravotnické","Didaktický test",4,4,"14.8","3.4","5.3"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Matematika","SOŠ zdravotnické","Didaktický test",7,1,"10.3","33.1","10.3"
"Gymnázium a Střední odborná škola. Plasy","Matematika","SOŠ zemědělské","Didaktický test",6,4,"34.8","20.4","19.1"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Matematika","SOŠ zemědělské","Didaktický test",9,1,"23.4","30.0","8.5"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Matematika","SOU ostatní","Didaktický test",4,3,"35.7","10.8","11.4"
"Střední škola. Rokycany. Jeřabinová 96/III","Matematika","SOU technické","Didaktický test",4,4,"18.2","7.9","5.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Matematika","SOU technické","Didaktický test",8,3,"34.8","28.4","16.4"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Matematika","SOU technické","Didaktický test",13,2,"28.6","53.4","26.2"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Matematika","SOU technické","Didaktický test",10,5,"35.9","26.4","15.4"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 4 leté","Didaktický test",8,0,"13.1","71.1","13.5"
"Církevní gymnázium Plzeň","Německý jazyk","Gymnázium 4 leté","Didaktický test",5,0,"11.9","80.1","11.3"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 8 leté","Didaktický test",5,0,"10.9","75.4","14.0"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",10,7,"45.5","22.8","18.8"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",5,0,"22.2","35.1","5.2"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",6,0,"38.1","36.5","10.3"
"Střední odborné učiliště a Základní škola. Planá","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",4,1,"50.0","36.9","8.2"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",3,3,"16.0","5.9","4.7"
"Střední průmyslová škola. Tachov. Světce 1","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",6,0,"60.0","65.5","5.3"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Německý jazyk","SOŠ ekonomické","Didaktický test",5,0,"26.3","57.9","6.0"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ ekonomické","Didaktický test",5,0,"23.8","54.2","13.4"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Německý jazyk","SOŠ ekonomické","Didaktický test",4,1,"17.4","29.3","6.8"
"Hotelová škola. Plzeň. U Borského parku 3","Německý jazyk","SOŠ hotelové a podnikatelské","Didaktický test",5,1,"8.8","54.7","21.3"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",6,0,"28.0","28.0","3.5"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ technické 1","Didaktický test",5,1,"26.3","42.0","10.2"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ zdravotnické","Didaktický test",4,1,"50.0","44.2","22.9"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOŠ zemědělské","Didaktický test",9,1,"39.1","38.4","13.5"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU technické","Didaktický test",8,0,"47.4","46.9","5.5"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Německý jazyk","SOU technické","Didaktický test",3,1,"17.4","35.3","13.2"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Německý jazyk","SOU technické","Didaktický test",3,0,"8.2","41.7","8.4"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 4 leté","Písemná práce",8,0,"13.1","80.6","9.4"
"Církevní gymnázium Plzeň","Německý jazyk","Gymnázium 4 leté","Písemná práce",5,0,"11.9","73.9","11.2"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 8 leté","Písemná práce",5,0,"10.9","62.0","9.3"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",10,7,"45.5","15.1","18.5"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",5,1,"22.2","28.6","15.3"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",6,1,"38.1","29.3","11.2"
"Střední odborné učiliště a Základní škola. Planá","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",4,1,"50.0","27.1","10.2"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",3,0,"16.0","17.3","0.0"
"Střední průmyslová škola. Tachov. Světce 1","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",6,1,"60.0","39.6","14.7"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Německý jazyk","SOŠ ekonomické","Písemná práce",5,0,"26.3","40.5","11.0"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ ekonomické","Písemná práce",5,0,"23.8","55.1","11.1"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Německý jazyk","SOŠ ekonomické","Písemná práce",4,1,"17.4","22.3","12.0"
"Hotelová škola. Plzeň. U Borského parku 3","Německý jazyk","SOŠ hotelové a podnikatelské","Písemná práce",5,0,"8.8","75.4","8.7"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",6,3,"28.0","16.0","5.9"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ technické 1","Písemná práce",5,1,"26.3","36.4","11.0"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ zdravotnické","Písemná práce",4,0,"50.0","51.2","3.9"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOŠ zemědělské","Písemná práce",9,0,"39.1","37.0","10.0"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU technické","Písemná práce",8,3,"47.4","22.8","15.4"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Německý jazyk","SOU technické","Písemná práce",3,1,"17.4","33.2","16.7"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Německý jazyk","SOU technické","Písemná práce",3,1,"8.2","22.7","12.5"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",8,0,"13.1","72.8","8.8"
"Církevní gymnázium Plzeň","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",5,0,"11.9","70.6","12.6"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Německý jazyk","Gymnázium 8 leté","Ústní zkouška",5,0,"10.9","42.4","8.6"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",11,2,"45.5","29.0","19.2"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,0,"22.2","31.7","13.0"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,2,"38.1","11.5","11.4"
"Střední odborné učiliště a Základní škola. Planá","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,1,"50.0","27.7","12.3"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,1,"16.0","7.2","14.1"
"Střední průmyslová škola. Tachov. Světce 1","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",6,2,"60.0","33.7","31.7"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Německý jazyk","SOŠ ekonomické","Ústní zkouška",5,0,"26.3","31.1","9.5"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ ekonomické","Ústní zkouška",5,0,"23.8","56.6","13.5"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Německý jazyk","SOŠ ekonomické","Ústní zkouška",4,0,"17.4","19.6","7.7"
"Hotelová škola. Plzeň. U Borského parku 3","Německý jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",5,0,"8.8","50.8","13.5"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",6,0,"28.0","29.0","13.5"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ technické 1","Ústní zkouška",5,0,"26.3","40.4","9.2"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Německý jazyk","SOŠ zdravotnické","Ústní zkouška",4,0,"50.0","43.1","10.5"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Německý jazyk","SOŠ zemědělské","Ústní zkouška",9,0,"39.1","37.8","13.0"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Německý jazyk","SOU technické","Ústní zkouška",8,0,"47.4","38.2","13.7"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Německý jazyk","SOU technické","Ústní zkouška",3,0,"17.4","44.0","8.2"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Německý jazyk","SOU technické","Ústní zkouška",3,0,"8.2","47.8","2.6"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Ruský jazyk","SOU ostatní (nástavby)","Didaktický test",3,0,"100.0","45.0","11.2"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Ruský jazyk","SOŠ pedagogické a humanitní","Didaktický test",3,0,"24.0","33.2","3.6"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Ruský jazyk","SOU ostatní (nástavby)","Písemná práce",3,0,"100.0","63.9","3.2"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Ruský jazyk","SOŠ pedagogické a humanitní","Písemná práce",3,0,"24.0","22.2","12.7"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Ruský jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,0,"100.0","55.7","6.8"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Ruský jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",3,0,"24.0","21.1","17.9"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Španělský jazyk","Gymnázium 6 leté","Didaktický test",17,0,"60.7","53.4","8.4"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Španělský jazyk","Gymnázium 6 leté","Písemná práce",17,0,"60.7","69.0","8.8"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Španělský jazyk","Gymnázium 6 leté","Ústní zkouška",17,0,"60.7","52.7","13.7"
